"Time","layer","Points:0","Points:1","Points:2","u.x","u.z","eta"
100.000000, 15, -0.372014, 0.000000, -0.029813, -0.139454, -0.022076, -0.017387
100.000000, 16, -0.372014, 0.000000, -0.025924, -0.143418, -0.023035, -0.017387
100.000000, 17, -0.372014, 0.000000, -0.022802, -0.146904, -0.023831, -0.017387
100.000000, 18, -0.372014, 0.000000, -0.020296, -0.150039, -0.024483, -0.017387
100.000000, 19, -0.372014, 0.000000, -0.018284, -0.152773, -0.025011, -0.017387
100.000000, 0, -0.368927, 0.000000, -0.541835, -0.003032, -0.000181, -0.017342
100.000000, 1, -0.368927, 0.000000, -0.436975, -0.005485, -0.000640, -0.017342
100.000000, 2, -0.368927, 0.000000, -0.352792, -0.010299, -0.001356, -0.017342
100.000000, 3, -0.368927, 0.000000, -0.285208, -0.017465, -0.002431, -0.017342
100.000000, 4, -0.368927, 0.000000, -0.230950, -0.026838, -0.003916, -0.017342
100.000000, 5, -0.368927, 0.000000, -0.187391, -0.037869, -0.005770, -0.017342
100.000000, 6, -0.368927, 0.000000, -0.152421, -0.049572, -0.007884, -0.017342
100.000000, 7, -0.368927, 0.000000, -0.124347, -0.061446, -0.010177, -0.017342
100.000000, 8, -0.368927, 0.000000, -0.101809, -0.073157, -0.012554, -0.017342
100.000000, 9, -0.368927, 0.000000, -0.083714, -0.084944, -0.014908, -0.017342
100.000000, 10, -0.368927, 0.000000, -0.069188, -0.096824, -0.017155, -0.017342
100.000000, 11, -0.368927, 0.000000, -0.057526, -0.108458, -0.019215, -0.017342
100.000000, 12, -0.368927, 0.000000, -0.048163, -0.118948, -0.021063, -0.017342
100.000000, 13, -0.368927, 0.000000, -0.040647, -0.127476, -0.022713, -0.017342
100.000000, 14, -0.368927, 0.000000, -0.034613, -0.133903, -0.024168, -0.017342
100.000000, 15, -0.368927, 0.000000, -0.029768, -0.138744, -0.025431, -0.017342
100.000000, 16, -0.368927, 0.000000, -0.025879, -0.142674, -0.026501, -0.017342
100.000000, 17, -0.368927, 0.000000, -0.022757, -0.146129, -0.027391, -0.017342
100.000000, 18, -0.368927, 0.000000, -0.020250, -0.149238, -0.028119, -0.017342
100.000000, 19, -0.368927, 0.000000, -0.018238, -0.151954, -0.028709, -0.017342
100.000000, 0, -0.365840, 0.000000, -0.541830, -0.003020, -0.000216, -0.017287
100.000000, 1, -0.365840, 0.000000, -0.436960, -0.005464, -0.000760, -0.017287
100.000000, 2, -0.365840, 0.000000, -0.352769, -0.010260, -0.001603, -0.017287
100.000000, 3, -0.365840, 0.000000, -0.285178, -0.017397, -0.002857, -0.017287
100.000000, 4, -0.365840, 0.000000, -0.230916, -0.026729, -0.004572, -0.017287
100.000000, 5, -0.365840, 0.000000, -0.187353, -0.037709, -0.006698, -0.017287
100.000000, 6, -0.365840, 0.000000, -0.152380, -0.049356, -0.009111, -0.017287
100.000000, 7, -0.365840, 0.000000, -0.124303, -0.061158, -0.011715, -0.017287
100.000000, 8, -0.365840, 0.000000, -0.101762, -0.072799, -0.014398, -0.017287
100.000000, 9, -0.365840, 0.000000, -0.083666, -0.084510, -0.017046, -0.017287
100.000000, 10, -0.365840, 0.000000, -0.069138, -0.096322, -0.019566, -0.017287
100.000000, 11, -0.365840, 0.000000, -0.057475, -0.107896, -0.021867, -0.017287
100.000000, 12, -0.365840, 0.000000, -0.048112, -0.118322, -0.023929, -0.017287
100.000000, 13, -0.365840, 0.000000, -0.040595, -0.126789, -0.025761, -0.017287
100.000000, 14, -0.365840, 0.000000, -0.034560, -0.133163, -0.027370, -0.017287
100.000000, 15, -0.365840, 0.000000, -0.029715, -0.137959, -0.028760, -0.017287
100.000000, 16, -0.365840, 0.000000, -0.025825, -0.141852, -0.029940, -0.017287
100.000000, 17, -0.365840, 0.000000, -0.022703, -0.145274, -0.030921, -0.017287
100.000000, 18, -0.365840, 0.000000, -0.020196, -0.148355, -0.031726, -0.017287
100.000000, 19, -0.365840, 0.000000, -0.018183, -0.151051, -0.032378, -0.017287
100.000000, 0, -0.362753, 0.000000, -0.541824, -0.003007, -0.000250, -0.017224
100.000000, 1, -0.362753, 0.000000, -0.436942, -0.005441, -0.000879, -0.017224
100.000000, 2, -0.362753, 0.000000, -0.352742, -0.010215, -0.001848, -0.017224
100.000000, 3, -0.362753, 0.000000, -0.285144, -0.017319, -0.003282, -0.017224
100.000000, 4, -0.362753, 0.000000, -0.230876, -0.026604, -0.005226, -0.017224
100.000000, 5, -0.362753, 0.000000, -0.187308, -0.037528, -0.007623, -0.017224
100.000000, 6, -0.362753, 0.000000, -0.152332, -0.049111, -0.010332, -0.017224
100.000000, 7, -0.362753, 0.000000, -0.124252, -0.060835, -0.013245, -0.017224
100.000000, 8, -0.362753, 0.000000, -0.101708, -0.072400, -0.016233, -0.017224
100.000000, 9, -0.362753, 0.000000, -0.083610, -0.084026, -0.019171, -0.017224
100.000000, 10, -0.362753, 0.000000, -0.069081, -0.095766, -0.021960, -0.017224
100.000000, 11, -0.362753, 0.000000, -0.057417, -0.107275, -0.024502, -0.017224
100.000000, 12, -0.362753, 0.000000, -0.048052, -0.117631, -0.026776, -0.017224
100.000000, 13, -0.362753, 0.000000, -0.040534, -0.126033, -0.028789, -0.017224
100.000000, 14, -0.362753, 0.000000, -0.034499, -0.132353, -0.030547, -0.017224
100.000000, 15, -0.362753, 0.000000, -0.029654, -0.137100, -0.032063, -0.017224
100.000000, 16, -0.362753, 0.000000, -0.025764, -0.140955, -0.033350, -0.017224
100.000000, 17, -0.362753, 0.000000, -0.022641, -0.144342, -0.034421, -0.017224
100.000000, 18, -0.362753, 0.000000, -0.020134, -0.147393, -0.035301, -0.017224
100.000000, 19, -0.362753, 0.000000, -0.018121, -0.150067, -0.036014, -0.017224
100.000000, 0, -0.359665, 0.000000, -0.541817, -0.002992, -0.000285, -0.017153
100.000000, 1, -0.359665, 0.000000, -0.436923, -0.005413, -0.000998, -0.017153
100.000000, 2, -0.359665, 0.000000, -0.352712, -0.010164, -0.002093, -0.017153
100.000000, 3, -0.359665, 0.000000, -0.285106, -0.017231, -0.003704, -0.017153
100.000000, 4, -0.359665, 0.000000, -0.230831, -0.026464, -0.005877, -0.017153
100.000000, 5, -0.359665, 0.000000, -0.187258, -0.037326, -0.008542, -0.017153
100.000000, 6, -0.359665, 0.000000, -0.152277, -0.048839, -0.011547, -0.017153
100.000000, 7, -0.359665, 0.000000, -0.124193, -0.060476, -0.014766, -0.017153
100.000000, 8, -0.359665, 0.000000, -0.101648, -0.071959, -0.018056, -0.017153
100.000000, 9, -0.359665, 0.000000, -0.083547, -0.083495, -0.021281, -0.017153
