"Time","layer","Points:0","Points:1","Points:2","u.x","u.z","eta"
0.000000, 6, -0.243893, 0.000000, -0.038900, -0.046367, -0.120169, -0.007428
0.000000, 7, -0.243893, 0.000000, -0.025001, -0.051782, -0.134212, -0.007428
0.000000, 8, -0.243893, 0.000000, -0.015849, -0.055690, -0.144344, -0.007428
0.000000, 9, -0.243893, 0.000000, -0.009821, -0.058423, -0.151430, -0.007428
0.000000, 0, -0.237719, 0.000000, -0.497095, -0.001264, -0.002579, -0.006515
0.000000, 1, -0.237719, 0.000000, -0.326423, -0.004162, -0.012278, -0.006515
0.000000, 2, -0.237719, 0.000000, -0.214029, -0.010063, -0.030331, -0.006515
0.000000, 3, -0.237719, 0.000000, -0.140013, -0.018099, -0.054712, -0.006515
0.000000, 4, -0.237719, 0.000000, -0.091271, -0.026655, -0.080636, -0.006515
0.000000, 5, -0.237719, 0.000000, -0.059173, -0.034399, -0.104089, -0.006515
0.000000, 6, -0.237719, 0.000000, -0.038035, -0.040692, -0.123143, -0.006515
0.000000, 7, -0.237719, 0.000000, -0.024115, -0.045452, -0.137557, -0.006515
0.000000, 8, -0.237719, 0.000000, -0.014948, -0.048888, -0.147958, -0.006515
0.000000, 9, -0.237719, 0.000000, -0.008911, -0.051291, -0.155233, -0.006515
0.000000, 0, -0.231544, 0.000000, -0.496933, -0.001076, -0.002623, -0.005584
0.000000, 1, -0.231544, 0.000000, -0.325994, -0.003551, -0.012506, -0.005584
0.000000, 2, -0.231544, 0.000000, -0.213424, -0.008598, -0.030935, -0.005584
0.000000, 3, -0.231544, 0.000000, -0.139292, -0.015477, -0.055853, -0.005584
0.000000, 4, -0.231544, 0.000000, -0.090474, -0.022808, -0.082367, -0.005584
0.000000, 5, -0.231544, 0.000000, -0.058325, -0.029446, -0.106366, -0.005584
0.000000, 6, -0.231544, 0.000000, -0.037154, -0.034842, -0.125869, -0.005584
0.000000, 7, -0.231544, 0.000000, -0.023212, -0.038925, -0.140627, -0.005584
0.000000, 8, -0.231544, 0.000000, -0.014031, -0.041872, -0.151277, -0.005584
0.000000, 9, -0.231544, 0.000000, -0.007985, -0.043933, -0.158728, -0.005584
0.000000, 0, -0.225370, 0.000000, -0.496769, -0.000884, -0.002660, -0.004638
0.000000, 1, -0.225370, 0.000000, -0.325558, -0.002927, -0.012706, -0.004638
0.000000, 2, -0.225370, 0.000000, -0.212809, -0.007097, -0.031472, -0.004638
0.000000, 3, -0.225370, 0.000000, -0.138559, -0.012788, -0.056875, -0.004638
0.000000, 4, -0.225370, 0.000000, -0.089663, -0.018857, -0.083925, -0.004638
0.000000, 5, -0.225370, 0.000000, -0.057463, -0.024356, -0.108422, -0.004638
0.000000, 6, -0.225370, 0.000000, -0.036259, -0.028827, -0.128337, -0.004638
0.000000, 7, -0.225370, 0.000000, -0.022295, -0.032210, -0.143409, -0.004638
0.000000, 8, -0.225370, 0.000000, -0.013099, -0.034653, -0.154289, -0.004638
0.000000, 9, -0.225370, 0.000000, -0.007043, -0.036362, -0.161900, -0.004638
0.000000, 0, -0.219195, 0.000000, -0.496603, -0.000691, -0.002692, -0.003680
0.000000, 1, -0.219195, 0.000000, -0.325116, -0.002292, -0.012877, -0.003680
0.000000, 2, -0.219195, 0.000000, -0.212185, -0.005565, -0.031939, -0.003680
0.000000, 3, -0.219195, 0.000000, -0.137816, -0.010038, -0.057773, -0.003680
0.000000, 4, -0.219195, 0.000000, -0.088842, -0.014810, -0.085304, -0.003680
